old_img_id,age,sex,race,y_mediapipe,y_dlib_hog,y_mtcnn
7104,4,0,5,1,1,1
7105,5,0,4,1,1,1
7106,0,1,3,1,1,1
7107,3,0,6,1,1,1
7108,3,1,0,1,1,1
7109,4,1,4,1,1,1
7110,5,1,5,1,1,1
7111,3,0,1,0,0,1
7112,1,0,4,1,0,1
7113,2,0,2,1,1,1
7114,4,0,3,1,0,1
7116,2,0,6,1,1,1
7117,4,1,5,1,1,0
7119,3,1,6,1,0,1
7120,7,0,5,1,0,1
7121,3,0,3,1,1,1
7122,3,1,4,1,0,1
7123,1,1,0,1,1,1
7124,3,1,1,1,1,1
7125,3,1,0,1,1,1
7126,4,0,2,1,0,1
7127,3,0,3,1,0,1
7128,3,0,5,1,1,1
7129,3,1,3,1,0,1
7130,1,0,4,1,1,1
7131,2,1,2,1,1,1
7132,5,0,6,1,0,1
7133,4,1,0,1,1,1
7134,7,0,0,1,1,1
7135,2,1,3,1,0,1
7136,2,0,4,1,1,1
7137,5,0,1,1,1,1
7138,5,1,3,1,1,1
7139,3,1,2,1,1,1
7140,0,0,0,1,1,1
7141,1,0,1,1,0,1
7142,3,1,0,1,1,1
7144,2,0,0,1,1,1
7145,1,1,0,1,0,1
7146,5,0,1,1,0,1
7147,1,0,0,1,1,1
7148,4,1,3,1,1,1
7149,4,0,4,1,1,1
7150,3,1,5,1,1,1
7151,4,1,6,1,1,1
7152,2,1,5,1,1,1
7153,3,1,0,1,1,1
7154,5,0,1,1,1,1
7155,2,0,2,0,0,1
7156,5,0,6,1,0,1
7157,3,0,4,1,1,1
7158,2,0,5,1,0,1
7159,3,0,3,1,1,1
7160,4,1,1,1,1,1
7161,2,0,3,1,1,1
7162,4,0,4,1,1,1
7164,3,0,0,1,1,1
7165,5,0,1,1,0,1
7166,2,0,2,1,1,1
7167,6,1,2,1,1,1
7168,1,0,2,1,1,1
7169,4,0,4,1,0,1
7170,3,0,1,1,1,1
7171,1,1,0,1,1,1
7172,1,0,1,1,1,1
7173,3,1,3,1,1,1
7174,3,1,1,1,1,1
7175,4,0,3,1,1,1
7177,3,0,3,1,1,1
7178,5,1,5,1,1,1
7179,5,0,5,1,1,1
7180,3,0,3,1,1,1
7181,4,1,5,1,1,1
7182,6,1,6,1,1,1
7183,6,1,1,1,1,1
7184,3,1,0,1,0,1
7185,0,0,0,1,1,1
7186,3,0,3,1,1,1
7187,1,0,6,1,1,1
7188,4,1,2,1,1,1
7189,4,0,5,1,0,1
7190,3,1,5,1,1,1
7191,7,1,1,1,1,1
7193,3,0,5,1,1,0
7194,6,0,6,1,1,1
7195,1,1,1,1,1,1
7196,4,0,5,1,1,1
7197,1,1,1,1,1,1
7198,1,1,6,1,1,1
7199,1,1,3,1,1,1
7201,2,1,1,1,1,1
7202,3,1,4,1,1,1
7203,2,1,1,1,1,1
7204,7,0,4,1,1,1
7205,4,1,3,1,0,1
7206,2,1,3,1,1,1
7207,4,0,2,1,1,1
7208,3,1,3,1,1,1
7209,3,1,3,1,1,1
7210,7,0,4,1,1,1
7211,1,1,2,1,0,1
7212,1,0,0,1,1,1
7213,4,0,6,1,1,1
7214,1,0,2,1,1,1
7215,3,0,4,1,1,1
7216,4,0,3,1,0,1
7217,1,0,2,1,1,1
7218,3,1,0,1,1,1
7219,4,0,5,1,1,1
7221,6,0,0,1,0,1
7222,3,1,5,1,1,1
7223,1,1,2,1,1,1
7224,2,1,2,1,1,1
7225,4,1,1,1,1,1
7226,2,1,6,1,0,1
7227,4,0,5,1,0,1
7228,1,1,0,1,1,1
7229,3,1,5,1,1,1
7231,5,1,3,1,0,1
7232,5,1,3,1,1,1
7233,3,1,5,1,1,1
7234,4,0,4,1,1,1
7235,3,0,5,1,0,1
7236,4,1,1,1,1,1
7237,5,1,5,1,1,1
7238,0,1,2,1,1,1
7239,1,0,1,1,1,1
7240,4,0,3,1,1,1
7241,5,1,6,1,1,1
7242,2,0,4,1,1,1
7243,2,1,4,1,1,1
7244,5,0,4,1,1,1
7245,5,0,5,1,1,1
7246,7,0,2,1,1,1
7247,3,1,0,1,1,1
7248,4,0,3,1,0,1
7249,2,1,5,1,1,1
7250,5,0,1,1,0,1
7251,1,0,2,1,1,1
7252,3,1,2,1,1,1
7253,3,1,5,1,1,1
7254,6,1,1,1,0,1
7256,6,0,3,1,1,1
7257,4,1,5,1,1,1
7258,3,1,4,1,0,1
7259,4,0,3,1,1,1
7260,1,0,1,1,0,1
7261,3,1,6,1,1,1
7262,0,0,2,1,1,1
7264,4,1,6,1,1,1
7265,3,0,3,1,0,1
7266,1,1,6,1,1,1
7267,3,0,5,1,1,1
7268,6,1,1,1,1,1
7269,2,1,6,1,1,1
7270,3,1,5,1,1,1
7271,2,1,0,1,1,1
7272,8,1,1,1,1,1
7273,3,0,2,1,1,1
7274,7,0,5,1,1,1
7275,1,1,5,1,1,1
7277,6,0,0,1,1,1
7278,5,0,5,1,1,1
7279,3,1,3,1,1,1
7280,2,1,1,1,1,1
7281,3,0,1,1,1,1
7282,4,1,0,1,1,1
7283,2,1,5,1,1,1
7284,4,0,5,1,1,1
7285,4,0,5,1,0,1
7286,3,0,6,1,0,1
7287,4,1,0,1,1,1
7289,2,1,6,1,1,1
7290,2,0,3,1,1,1
7291,7,1,5,1,0,1
7292,6,1,6,1,1,1
7294,4,0,4,1,1,1
7295,5,0,3,1,1,1
7297,2,1,6,1,1,1
7298,3,0,4,1,0,1
7299,3,0,3,1,1,1
7300,4,1,6,1,0,0
7301,4,0,5,1,1,1
7302,2,1,3,1,1,1
7303,4,1,2,1,1,1
7304,6,0,5,1,1,1
7305,4,0,5,1,0,1
7306,3,0,2,1,0,1
7307,3,0,1,1,1,1
7308,3,1,5,1,1,1
7309,2,0,2,1,1,1
7310,3,0,0,1,1,1
7311,4,0,6,1,0,1
7312,5,0,3,1,1,1
7313,4,0,4,0,0,0
7314,1,0,2,1,0,1
7315,1,0,5,1,1,1
7316,3,1,3,1,1,1
7317,3,1,6,1,1,1
7318,3,0,6,1,0,1
7319,4,0,3,1,1,1
7320,6,0,4,1,1,1
7321,4,0,2,1,0,1
7322,2,1,1,1,1,1
7323,5,0,1,1,0,1
7324,3,1,1,1,1,1
7325,4,0,6,1,1,1
7326,4,1,5,1,1,1
7327,2,0,4,1,1,1
7328,3,1,6,1,1,1
7329,6,0,3,1,1,1
7330,5,0,5,1,0,1
7331,1,0,3,0,0,1
7332,3,0,6,1,1,1
7333,3,1,0,1,1,1
7334,5,0,1,1,1,1
7335,5,1,2,1,0,1
7336,3,1,1,1,1,1
7338,4,1,3,1,0,1
7339,6,1,1,1,0,1
7340,3,1,0,1,1,1
7341,3,1,3,1,1,1
7342,1,0,1,1,0,0
7343,7,0,4,1,1,1
7344,4,0,4,1,0,1
7345,3,1,4,1,1,1
7346,3,1,6,1,1,1
7347,3,1,0,1,1,1
7348,4,0,1,1,0,1
7349,5,0,3,1,1,1
7350,1,0,0,1,1,1
7351,4,1,6,1,1,1
7352,3,1,3,1,1,1
7353,4,0,5,1,1,1
7354,5,1,2,1,1,1
7356,3,1,2,1,1,1
7357,6,1,3,1,1,1
7358,5,0,0,1,0,1
7359,4,0,1,1,1,1
7360,3,0,0,1,1,1
7361,2,1,0,1,1,1
7363,3,0,3,1,1,1
7365,4,0,4,1,0,1
7366,2,1,0,1,1,1
7367,5,0,0,1,1,1
7368,3,1,3,1,1,1
7369,2,1,5,1,1,1
7370,3,0,5,1,1,1
7371,3,1,0,1,1,1
7372,3,1,0,1,1,1
7373,5,0,5,1,1,1
7374,5,0,3,1,1,1
7375,2,0,2,1,0,1
7376,4,1,1,1,1,1
7377,4,0,5,1,1,1
7379,8,0,1,1,1,1
7380,1,0,5,1,0,1
7381,6,0,6,1,1,1
7382,4,0,6,1,1,1
7383,6,0,5,1,0,1
7384,7,1,1,1,1,1
7385,5,0,2,1,0,1
7386,8,1,5,1,1,1
7387,3,1,4,1,1,1
7388,4,0,4,1,0,1
7389,4,0,2,1,1,1
7390,3,1,0,1,1,1
7391,7,0,1,1,0,1
7392,1,1,1,1,1,1
7393,3,0,0,1,1,1
7394,4,1,3,1,0,1
7395,5,0,5,1,1,1
7396,2,1,1,1,1,1
7397,3,0,2,1,0,1
7398,2,0,0,1,1,1
7399,1,0,2,1,1,1
7400,2,0,2,1,0,1
7401,2,1,3,1,1,1
7402,2,1,2,1,0,1
7403,4,1,3,1,1,1
7404,3,1,1,1,1,1
7405,3,0,0,1,1,1
7406,4,1,6,1,1,1
7407,2,1,3,1,1,1
7408,2,0,0,1,1,1
7409,1,0,2,1,1,1
7410,3,0,2,1,1,1
7412,2,0,1,1,1,1
7413,2,0,4,1,1,1
7414,5,1,5,1,1,1
7415,3,0,3,1,0,1
7416,4,0,6,1,1,1
7417,3,1,6,1,1,1
7418,1,1,2,1,1,1
7419,3,0,0,1,1,1
7420,2,0,1,1,1,1
7421,1,1,6,1,1,1
7422,3,1,3,1,1,1
7423,3,1,0,1,1,1
7424,3,1,1,1,1,1
7425,3,0,5,0,1,1
7426,5,1,5,1,1,1
7427,3,0,1,1,1,1
7428,3,1,2,1,1,1
7429,3,1,5,1,1,1
7430,3,1,1,1,0,1
7432,3,0,1,1,1,1
7433,2,1,0,1,0,1
7434,1,0,0,1,1,1
7435,2,1,0,1,1,1
7436,4,0,3,1,0,1
7437,3,0,1,1,1,1
7438,7,1,0,1,1,1
7439,4,1,5,1,0,1
7440,4,0,3,1,1,1
7441,3,0,0,1,0,1
7442,2,1,3,1,1,1
7443,3,1,2,1,1,1
7444,4,0,4,1,1,1
7445,3,0,3,1,1,1
7446,1,1,6,1,0,1
7447,3,0,3,1,1,1
7448,3,1,3,0,0,0
7449,1,1,5,1,1,1
7450,4,1,5,1,1,1
7451,5,0,4,1,0,1
7452,3,1,3,1,1,1
7453,3,1,3,1,1,1
7454,2,1,6,1,1,1
7455,4,1,3,1,0,1
7456,6,1,5,1,1,1
7458,2,0,1,1,1,1
7459,5,1,0,1,1,1
7460,4,1,2,1,1,1
7461,4,0,0,1,0,1
7462,5,0,4,0,0,1
7463,3,0,6,1,1,1
7464,5,0,3,1,1,1
7465,1,0,0,1,1,1
7466,5,0,3,1,0,1
7467,4,1,3,1,1,1
7468,7,1,3,1,0,1
7469,7,0,5,1,1,1
7470,3,0,3,1,0,1
7471,3,0,3,1,0,1
7472,5,1,3,1,1,1
7473,1,0,6,1,0,1
7474,3,1,0,1,1,1
7476,3,0,5,1,1,1
7477,3,1,1,1,1,1
7478,5,0,6,1,1,1
7479,4,1,5,1,1,1
7480,3,1,0,1,1,1
7481,4,1,5,1,1,1
7482,3,1,6,1,1,1
7483,4,1,0,1,1,1
7484,3,1,6,1,1,1
7485,3,1,2,1,1,1
7486,3,1,2,1,1,1
7487,2,0,2,1,1,1
7488,5,1,3,1,1,1
7489,3,0,5,1,1,1
7490,6,1,0,1,1,1
7492,4,0,1,1,1,1
7493,2,0,2,1,1,1
7494,2,1,6,1,1,1
7495,3,0,2,1,1,1
7496,4,1,4,1,1,1
7497,3,1,1,1,0,1
7498,7,1,5,1,1,1
7499,3,1,3,1,1,1
7500,2,1,1,1,1,1
7501,3,1,2,1,1,1
7502,3,1,0,1,1,1
7503,3,1,4,1,1,1
7504,4,1,5,1,1,1
7505,5,0,5,1,1,1
7506,2,1,6,1,1,1
7507,4,1,3,1,1,1
7508,3,1,3,1,1,1
7509,4,1,3,1,0,1
7510,4,0,2,1,0,1
7511,6,0,0,0,1,1
7512,3,1,2,1,0,1
7513,3,0,5,1,1,1
7514,3,0,1,1,1,1
7515,3,1,2,1,1,1
7516,3,0,3,1,1,1
7517,4,0,5,1,1,1
7518,5,0,6,1,1,1
7519,1,0,6,1,1,1
7520,4,0,4,1,1,1
7521,2,1,5,1,1,1
7522,6,0,5,1,0,1
7523,5,1,5,1,1,1
7524,7,0,4,1,1,1
7525,3,1,0,1,1,1
7527,5,1,6,1,1,1
7528,2,1,6,1,0,1
7529,3,1,6,1,0,1
7530,1,0,2,1,1,1
7531,4,1,6,1,1,1
7533,4,1,6,1,1,1
7534,3,0,5,1,1,1
7535,5,0,6,1,1,1
7536,7,0,3,1,1,1
7537,3,1,6,1,1,1
7538,1,1,0,1,1,1
7539,3,1,1,1,0,1
7540,6,0,3,1,0,1
7541,6,0,5,1,1,1
7542,4,0,4,1,1,1
7543,1,0,5,1,1,1
7544,4,0,4,1,1,1
7545,4,0,4,1,1,1
7546,1,1,2,1,0,1
7547,2,1,2,1,1,1
7548,1,0,6,1,0,1
7549,5,1,6,1,1,1
7550,3,0,3,1,1,1
7551,5,0,3,1,1,1
7552,5,1,1,1,1,1
7553,7,0,1,1,1,1
7554,4,0,1,1,0,1
7555,3,0,2,1,0,1
7556,3,0,0,1,0,1
7557,3,1,5,1,1,1
7558,4,1,3,1,1,1
7559,1,0,4,1,0,1
7560,5,1,5,1,1,1
7561,1,1,5,1,1,1
7562,3,1,4,1,1,1
7564,4,1,0,1,1,1
7565,2,1,2,0,1,1
7566,4,0,3,1,1,1
7567,1,0,3,1,1,1
7568,1,1,4,1,1,1
7569,1,0,3,1,0,1
7570,6,0,3,0,0,1
7571,6,1,5,1,1,1
7572,5,1,2,1,0,1
7573,5,1,5,1,1,1
7574,5,0,5,1,1,1
7575,4,0,4,1,1,1
7576,1,0,2,1,1,1
7577,5,0,6,1,1,1
7578,1,0,5,1,0,1
7579,3,1,5,1,1,1
7580,3,1,0,1,1,1
7581,5,0,4,1,1,1
7582,4,1,3,1,1,1
7583,4,0,1,1,1,1
7584,3,1,0,1,1,1
7585,3,1,1,1,1,1
7586,3,1,3,0,0,1
7587,3,1,1,1,1,1
7588,2,1,1,1,0,1
7589,5,1,5,1,1,1
7590,3,1,5,1,1,1
7591,1,0,4,1,1,1
7592,6,0,3,1,1,1
7593,5,0,4,1,1,1
7594,1,0,3,1,1,1
7595,4,1,2,1,0,1
7596,3,1,3,1,1,1
7597,3,1,2,1,1,1
7598,3,0,6,1,1,1
7599,3,1,6,1,1,1
7600,2,0,5,1,0,1
7601,4,1,0,1,1,1
7602,3,0,5,1,1,1
7603,6,0,5,1,0,1
7604,4,0,2,1,1,1
7605,4,0,2,1,1,1
7606,2,1,5,1,1,1
7608,4,1,3,1,1,1
7609,3,1,3,1,1,1
7611,3,1,6,1,1,1
7612,6,0,3,1,1,1
7613,5,1,5,1,0,1
7614,3,1,0,1,0,1
7615,4,0,0,1,1,1
7616,6,0,5,1,1,1
7617,5,1,2,1,1,1
7618,2,1,5,1,1,1
7619,3,1,0,1,0,1
7620,4,1,5,1,1,1
7621,4,1,2,1,1,1
7622,6,0,4,1,1,1
7623,3,1,6,1,1,1
7624,3,0,0,1,1,1
7625,3,1,5,1,0,1
7627,3,1,3,1,1,1
7628,4,1,3,1,1,1
7629,1,0,1,1,0,1
7630,3,0,3,1,1,1
7631,4,0,0,1,1,1
7632,6,1,3,1,1,1
7633,1,1,3,1,1,1
7634,2,1,1,1,1,1
7635,3,0,3,1,0,1
7636,2,0,1,1,1,1
7637,7,1,3,1,0,1
7639,6,0,4,0,0,1
7640,3,0,0,1,1,1
7641,4,1,0,1,1,1
7642,4,1,6,1,1,1
7643,1,0,2,1,1,1
7644,5,0,6,1,1,1
7645,4,0,4,1,1,1
7646,0,1,3,1,1,1
7647,4,0,2,1,1,1
7649,1,0,5,1,1,1
7650,7,1,6,1,1,1
7651,1,0,1,1,1,1
7652,3,0,5,1,0,1
7653,5,1,2,1,1,1
7654,3,1,0,1,0,1
7655,3,1,1,1,1,1
7656,4,1,5,1,1,1
7657,4,0,4,1,1,1
7658,4,1,5,1,1,1
7659,3,0,6,1,1,1
7660,3,1,0,1,1,1
7661,4,1,0,1,1,1
7662,4,0,6,1,1,1
7663,5,0,3,1,0,1
7664,6,0,5,1,1,1
7665,2,1,3,1,1,1
7666,5,1,3,1,1,1
7667,4,0,3,1,1,1
7668,3,0,0,1,1,1
7669,1,0,6,1,1,1
7670,5,0,5,1,1,1
7671,3,0,1,1,1,1
7672,5,1,1,1,1,1
7673,6,0,2,1,1,1
7674,4,0,6,1,1,1
7675,5,1,5,1,1,1
7676,5,0,5,1,0,1
7679,3,1,3,1,0,1
7681,4,0,3,0,0,1
7682,3,1,0,1,1,1
7683,4,0,0,1,1,1
7684,6,1,0,1,1,1
7685,1,1,4,0,0,1
7686,4,1,5,1,1,1
7687,8,0,4,1,1,1
7688,4,0,0,1,1,1
7689,2,1,0,1,0,1
7690,5,1,3,1,0,1
7691,2,1,6,1,0,1
7692,3,1,1,1,1,1
7693,6,0,3,1,1,1
7694,4,0,2,1,1,1
7695,2,0,6,1,1,1
7696,5,0,4,1,1,1
7697,5,1,6,1,0,1
7698,1,1,5,0,0,1
7699,3,0,3,1,0,1
7700,7,0,3,1,1,1
7702,6,0,4,1,1,1
7703,1,0,1,1,0,1
7704,3,1,3,1,0,0
7705,4,1,6,1,1,1
7707,4,1,2,1,0,1
7709,2,0,3,1,0,1
7710,3,0,5,1,1,1
7711,4,1,0,1,1,1
7712,3,1,3,1,1,1
7713,3,1,2,1,1,1
7714,4,1,5,1,1,1
7715,4,1,6,1,1,1
7716,3,1,5,1,1,1
7717,5,0,2,1,1,1
7718,5,1,1,1,1,1
7719,3,1,3,1,1,1
7720,4,0,4,1,1,1
7721,3,1,1,1,1,1
7722,3,0,1,1,0,1
7723,5,0,0,1,1,1
7724,3,1,6,1,1,1
7725,5,1,0,1,1,1
7726,3,1,3,1,1,1
7727,1,1,6,1,0,1
7728,3,0,3,1,0,1
7729,3,1,0,1,1,1
7730,3,0,0,1,1,1
7731,3,1,2,1,1,1
7732,1,0,0,1,1,1
7734,4,0,0,1,1,1
7735,5,0,4,1,1,1
7736,4,1,5,1,1,1
7737,3,1,2,1,1,1
7738,4,1,4,1,0,1
7739,1,0,2,1,0,1
7740,4,1,1,1,0,1
7741,3,1,5,1,1,1
7742,1,1,0,1,1,1
7743,5,0,4,1,1,1
7744,3,0,1,1,1,1
7746,1,1,4,1,1,1
7747,3,1,1,1,1,1
7748,7,1,2,1,0,1
7749,4,1,6,1,0,1
7750,4,0,1,1,1,1
7751,3,1,5,1,1,1
7752,2,0,6,1,1,1
7753,4,1,5,1,1,1
7754,4,0,3,0,0,0
7755,2,1,6,1,0,1
7756,3,1,4,1,1,1
7757,7,0,0,1,0,1
7758,3,1,0,1,1,1
7759,3,1,0,1,0,1
7760,5,0,4,0,0,1
7761,3,1,1,1,1,1
7762,6,0,2,1,1,1
7763,6,1,1,1,0,1
7764,2,1,4,1,1,1
7765,5,0,4,1,1,1
7766,4,0,1,1,1,1
7767,3,0,0,1,0,1
7768,6,1,5,1,1,1
7769,3,0,6,1,1,1
7770,1,0,3,1,0,1
7771,6,1,1,1,1,1
7772,6,0,3,1,0,1
7773,3,1,0,1,1,1
7774,3,0,1,1,1,1
7775,3,1,3,1,1,1
7776,1,0,4,1,1,1
7777,4,1,3,1,0,1
7778,1,0,0,1,1,1
7780,2,0,5,1,1,1
7781,1,1,0,1,1,1
7782,7,0,4,1,1,1
7783,6,1,2,1,1,1
7785,2,1,3,1,1,1
7786,1,0,2,1,1,1
7787,1,0,1,1,1,1
7788,4,1,2,1,1,1
7789,4,0,3,1,1,1
7790,3,1,0,1,1,1
7791,3,1,3,1,1,1
7792,5,0,6,1,0,1
7793,1,0,2,1,1,1
7795,4,0,4,1,0,1
7796,3,1,3,1,0,1
7797,3,1,3,1,1,1
7798,6,1,6,1,0,1
7799,8,0,0,1,1,1
7800,5,0,4,1,1,1
7801,3,0,5,0,0,1
7802,3,0,3,1,1,1
7803,4,1,3,1,1,1
7804,3,1,6,1,0,1
7806,2,1,2,1,1,1
7807,2,1,0,1,1,1
7808,1,0,3,1,0,1
7809,4,0,1,1,1,1
7810,3,0,5,1,0,0
7811,5,0,6,1,1,1
7812,3,0,0,1,1,1
7813,4,0,4,0,0,1
7814,1,1,1,1,1,1
7815,4,1,2,1,1,1
7816,5,1,1,1,0,1
7817,4,0,2,1,1,1
7818,5,0,6,1,0,1
7819,5,1,1,1,1,1
7820,3,1,0,1,1,1
7821,4,0,2,1,0,1
7822,1,0,2,1,0,1
7823,1,0,6,1,1,1
7824,2,0,6,1,1,1
7825,4,1,1,1,1,1
7826,1,0,6,1,1,1
7827,4,1,0,1,1,1
7828,7,0,0,1,1,1
7829,3,1,0,1,0,1
7830,2,1,4,1,1,1
7831,6,1,4,1,1,1
7832,3,0,0,1,1,1
7833,5,1,2,1,1,1
7834,6,1,3,1,1,1
7835,3,1,3,1,1,1
7836,3,1,2,1,1,1
7837,7,1,1,1,0,1
7838,4,0,0,1,1,1
7840,4,0,4,1,1,1
7841,4,0,3,1,0,1
7842,4,0,3,1,1,1
7843,3,1,5,1,1,1
7844,8,1,1,1,1,1
7845,4,1,2,1,1,1
7846,0,0,3,1,1,1
7848,1,0,3,0,1,1
7849,0,0,0,1,1,1
7850,3,0,0,1,0,1
7851,2,1,1,1,1,1
7852,6,0,3,1,0,1
7853,2,0,4,1,1,1
7854,3,1,5,1,0,1
7855,2,0,5,1,0,1
7856,3,1,0,1,1,1
7857,4,1,3,1,1,1
7858,4,1,1,1,1,1
7859,1,1,1,1,1,1
7860,5,0,2,1,0,1
7861,0,0,6,1,1,1
7862,4,0,5,1,1,1
7863,3,1,3,1,1,1
7864,4,1,5,1,1,1
7865,4,1,1,1,1,1
7866,4,1,1,1,1,1
7867,3,1,3,1,1,1
7868,3,1,1,1,0,1
7869,3,1,5,1,1,1
7870,1,1,1,1,1,1
7871,4,0,2,1,1,1
7872,3,1,6,1,1,1
7873,6,0,0,1,0,1
7874,3,0,5,1,1,1
7875,5,1,2,1,0,1
7876,5,1,5,1,0,1
7877,3,0,0,1,0,1
7878,3,1,6,1,1,1
7879,3,0,5,1,1,1
7880,4,0,4,1,0,1
7881,4,1,3,1,1,1
7882,4,1,2,1,1,1
7883,3,0,1,1,1,1
7884,3,0,0,1,0,1
7885,3,1,0,1,0,1
7886,6,0,4,1,1,1
7887,4,1,0,1,0,1
7888,7,1,0,1,0,1
7889,3,1,5,1,1,1
7890,0,1,3,1,1,1
7891,3,1,2,1,1,1
7892,2,1,2,1,0,1
7893,8,1,1,1,1,1
7894,4,1,5,1,1,1
7895,1,0,0,1,1,1
7896,3,0,5,1,1,1
7897,3,1,3,1,0,1
7898,5,0,5,1,0,1
7899,3,0,3,1,1,1
7900,3,1,0,1,1,1
7901,5,0,3,1,1,1
7902,6,0,3,1,1,1
7904,3,0,3,1,0,1
7905,3,1,3,1,1,1
7906,4,1,2,1,1,1
7907,3,0,6,1,1,1
7908,7,1,3,1,1,1
7909,4,1,2,1,0,1
7910,7,0,3,1,1,1
7911,4,0,1,1,1,1
7912,4,0,5,1,1,1
7913,2,1,0,1,1,1
7914,4,0,4,1,0,1
7916,5,1,1,1,1,1
7917,1,1,5,1,0,1
7918,6,1,3,1,1,1
7919,3,1,1,1,1,1
7920,4,0,5,1,1,1
7921,1,0,3,1,0,1
7922,0,0,6,1,1,1
7923,3,0,1,1,1,1
7924,1,1,5,1,1,1
7925,3,0,5,1,0,1
7926,4,0,6,1,1,1
7928,3,0,3,1,1,1
7929,3,1,0,1,1,1
7930,2,0,4,1,1,1
7931,4,1,3,1,0,1
7932,4,0,3,1,0,1
7933,3,1,3,1,1,1
7934,5,0,0,1,0,1
7935,3,1,5,1,1,1
7936,3,1,4,1,1,1
7937,4,1,5,1,1,1
7938,4,0,5,1,1,1
7939,5,0,6,1,1,1
7940,3,1,5,1,1,1
7941,3,0,2,1,1,1
7942,1,0,6,1,1,1
7943,3,0,2,1,0,1
7944,3,1,6,1,1,1
7946,5,1,2,1,1,1
7948,2,0,2,1,1,1
7949,6,1,1,1,1,1
7950,3,1,2,1,0,1
7951,1,0,0,1,1,1
7952,4,1,2,1,1,1
7953,4,1,2,1,1,1
7954,1,0,1,1,1,1
7955,5,0,0,1,1,1
7956,3,1,6,1,1,1
7957,3,1,3,1,1,1
7958,6,0,5,1,1,1
7959,5,0,2,1,0,1
7960,0,1,6,1,1,1
7961,6,0,6,1,1,1
7962,5,1,2,1,1,1
7963,1,1,0,1,1,1
7964,5,0,5,1,1,1
7965,1,0,2,1,1,1
7966,3,0,4,0,0,1
7967,3,1,5,1,1,1
7968,2,0,3,1,0,1
7969,5,1,1,1,1,1
7970,3,0,5,1,1,1
7971,3,1,6,1,1,1
7972,4,1,5,1,1,1
7973,3,0,1,1,1,1
7974,3,0,6,1,1,1
7975,0,1,2,1,0,1
7976,3,0,2,1,1,1
7977,4,1,2,1,0,1
7979,4,0,5,1,0,1
7980,1,0,4,1,1,1
7981,4,0,3,1,1,1
7982,3,1,1,1,1,1
7983,6,1,5,1,1,1
7984,4,0,6,1,0,1
7985,4,0,6,1,1,1
7986,4,0,5,1,1,1
7987,6,0,5,1,1,1
7990,6,1,6,1,0,1
7991,4,0,3,1,1,1
7992,6,0,6,1,1,1
7993,2,0,0,1,1,1
7994,3,0,2,1,1,1
7995,3,1,0,1,1,1
7996,4,0,1,1,1,1
7998,2,0,2,1,1,1
7999,3,0,0,1,0,1
8001,0,0,3,1,1,1
8002,1,1,0,1,1,1
8004,2,0,2,1,1,1
8005,1,0,2,1,1,1
8006,4,1,3,1,1,1
8007,1,1,6,1,0,1
8008,4,1,3,1,1,1
8009,5,1,1,1,1,1
8011,5,0,0,1,0,1
8012,4,1,5,1,1,1
8013,3,1,3,1,0,1
8014,4,1,5,1,1,1
8016,4,0,4,1,1,1
8017,1,0,2,1,0,1
8018,3,1,1,1,1,1
8019,2,0,6,1,1,1
8020,7,0,6,1,1,1
8021,7,1,6,1,1,1
8022,4,1,0,1,0,1
8023,1,1,6,1,1,1
8024,5,1,5,1,1,1
8025,4,1,0,1,1,1
8026,3,0,3,1,1,1
8027,1,0,0,1,1,1
8028,4,1,6,1,0,1
8029,4,0,1,1,1,1
8030,2,1,6,1,0,1
8031,3,1,3,1,1,1
8033,5,0,4,1,1,1
8034,4,0,4,1,1,1
8035,5,0,1,1,1,1
8036,3,0,5,1,1,1
8037,5,1,0,1,0,1
8038,0,1,5,1,1,1
8039,6,0,4,1,1,1
8041,5,0,1,1,1,1
8042,3,1,3,1,1,1
8043,3,0,0,1,1,1
8044,6,1,3,1,1,1
8046,1,1,1,1,1,1
8047,4,0,2,1,1,1
8048,3,1,2,1,1,1
8049,2,0,6,1,1,1
8050,4,0,2,1,1,1
8051,3,0,3,1,0,1
8052,3,0,5,1,0,1
8053,3,1,6,1,1,1
8054,3,0,0,1,1,1
8055,2,0,1,1,1,1
8056,6,0,0,1,1,1
8057,3,1,3,1,1,1
8058,4,0,0,1,0,1
8059,4,0,6,1,1,1
8060,4,0,3,1,0,1
8061,5,1,5,1,0,0
8062,5,0,0,1,1,1
8063,4,0,0,1,1,1
8064,4,0,2,1,1,1
8065,1,1,0,1,1,1
8066,3,0,3,1,1,1
8067,1,0,1,1,1,1
8068,3,1,6,1,1,1
8069,4,0,0,1,1,1
8070,3,0,3,1,1,1
8072,7,1,4,1,1,1
8073,8,0,1,1,0,1
8074,1,1,0,1,1,1
8075,1,0,3,1,1,1
8076,1,0,0,1,1,1
8077,4,1,5,1,1,1
8078,4,0,2,1,1,1
8079,4,1,0,0,0,0
8080,1,0,6,1,1,1
8081,4,0,2,1,1,1
8082,3,0,0,1,0,1
8083,1,1,6,1,1,1
8084,7,0,4,1,1,1
8085,4,0,0,1,0,1
8086,4,0,0,1,1,1
8087,1,0,2,1,1,1
8088,5,1,5,1,0,1
8089,3,1,3,1,1,1
8090,1,1,5,1,1,1
8091,5,1,1,1,1,1
8092,3,1,2,1,0,1
8093,3,1,0,1,1,1
8094,3,0,5,1,0,1
8095,7,0,4,1,1,1
8096,2,0,3,1,0,1
8097,3,0,0,1,1,1
