old_img_id,age,sex,race,y_mediapipe,y_dlib_hog,y_mtcnn
28471,5,0,3,1,1,1
28472,2,0,0,1,0,1
28473,1,0,0,1,0,1
28474,3,0,4,1,1,1
28475,4,1,5,1,1,1
28476,4,1,6,1,0,1
28477,3,0,2,1,0,1
28478,4,1,6,1,1,1
28479,4,0,3,1,1,1
28480,3,0,4,1,1,1
28481,4,1,6,1,0,1
28483,2,1,0,1,0,1
28484,3,0,6,1,1,1
28485,1,0,3,1,1,1
28486,5,1,3,1,1,1
28487,3,1,4,1,1,1
28488,5,0,4,1,1,1
28489,3,0,5,1,0,1
28490,6,0,3,1,0,0
28492,6,0,5,1,1,1
28493,4,1,1,1,1,1
28494,3,1,1,1,1,1
28496,7,0,4,1,1,1
28497,2,0,1,1,1,1
28498,6,1,1,1,1,1
28499,7,0,2,1,0,1
28500,3,1,6,1,1,1
28501,4,0,1,1,1,1
28502,6,0,1,1,1,1
28503,4,1,1,1,1,1
28504,3,0,4,1,1,1
28505,2,0,0,1,0,1
28506,2,0,6,1,1,1
28507,4,0,5,1,0,1
28508,3,0,4,1,0,1
28509,2,1,0,1,1,1
28510,5,0,4,1,1,1
28511,1,1,2,1,1,1
28512,2,0,6,1,1,1
28513,3,1,0,1,1,1
28514,3,0,0,1,0,1
28515,1,0,4,1,1,1
28516,4,1,4,1,1,1
28517,1,0,0,1,1,1
28518,5,1,3,1,1,1
28519,5,0,2,0,0,1
28520,3,0,4,1,1,1
28521,4,1,6,1,1,1
28522,4,0,3,1,1,1
28523,3,0,3,1,1,1
28524,5,1,3,1,1,1
28525,3,1,0,1,0,1
28526,4,0,3,1,0,1
28527,1,1,6,1,1,1
28528,3,1,5,1,1,1
28529,4,1,2,1,1,1
28530,4,0,3,1,1,1
28531,3,0,3,1,0,1
28532,4,0,0,1,1,1
28533,3,0,1,1,0,1
28534,3,0,1,1,1,1
28535,6,0,3,1,1,1
28536,5,0,2,1,0,1
28537,4,0,1,1,1,1
28538,4,1,5,1,1,1
28539,3,0,5,1,1,1
28540,2,1,3,1,1,1
28541,5,0,2,1,0,1
28542,5,0,3,0,0,1
28544,1,1,6,1,1,1
28545,3,1,6,1,0,1
28546,4,1,5,1,1,1
28547,3,1,4,1,1,1
28548,2,1,6,1,0,1
28549,3,1,4,1,1,1
28550,2,1,0,1,1,1
28551,3,0,3,1,1,1
28552,3,1,6,1,0,0
28553,3,1,0,1,1,1
28554,3,0,6,1,1,1
28555,2,1,2,1,1,1
28556,3,1,1,1,1,1
28557,1,0,2,1,0,1
28558,4,0,1,1,0,1
28559,4,1,5,1,0,1
28560,6,0,1,1,1,1
28561,5,0,3,1,1,1
28563,3,0,0,1,0,1
28564,3,1,3,1,1,1
28565,4,1,5,1,1,1
28566,4,0,5,1,1,1
28567,4,1,0,1,1,1
28568,1,0,5,1,1,1
28569,0,1,6,1,1,1
28571,5,0,1,1,1,1
28572,0,1,3,1,1,1
28573,2,0,6,1,0,1
28575,4,0,6,1,0,0
28576,3,0,2,1,1,1
28577,6,0,5,1,1,1
28578,2,1,0,1,1,1
28580,3,0,2,1,0,1
28581,4,0,4,1,0,1
28582,4,0,2,1,1,1
28583,4,0,4,1,1,1
28584,2,1,2,1,1,1
28585,3,1,2,1,1,1
28586,5,1,5,1,0,1
28587,1,1,1,1,1,1
28588,5,1,3,1,1,1
28589,1,0,2,1,1,1
28590,1,0,6,1,0,1
28591,6,0,0,1,0,1
28592,2,0,1,1,1,1
28593,4,1,4,1,1,1
28594,2,1,3,1,1,1
28595,1,0,2,1,1,1
28596,5,0,3,1,1,1
28597,1,0,1,1,1,1
28598,3,1,0,1,1,1
28599,5,1,0,1,1,1
28600,5,0,5,1,1,1
28601,4,0,5,1,0,1
28602,1,0,3,1,1,1
28603,1,0,3,1,1,1
28604,3,1,6,1,1,1
28605,2,1,6,1,1,1
28606,3,1,1,1,1,1
28607,7,0,2,1,1,1
28608,3,0,3,0,0,1
28609,3,1,3,1,1,1
28610,7,0,4,1,1,1
28612,4,1,3,1,1,1
28613,3,0,6,1,0,1
28614,2,0,2,1,1,1
28615,5,0,4,1,1,1
28616,7,0,1,1,1,1
28617,5,1,3,1,0,1
28618,3,0,6,1,1,1
28619,3,1,0,1,1,1
28620,2,0,1,1,1,1
28621,3,1,5,1,0,1
28622,1,0,2,1,1,1
28623,4,1,6,1,1,1
28624,7,1,1,1,1,1
28625,3,0,5,1,0,1
28626,3,0,2,1,1,1
28627,3,1,2,1,1,1
28628,4,1,0,1,1,1
28629,8,0,2,1,1,1
28630,3,1,5,1,1,1
28631,4,0,4,1,1,1
28632,3,1,0,1,1,1
28633,6,1,2,1,0,1
28634,7,1,0,1,1,1
28635,3,1,1,1,0,1
28636,1,0,3,1,0,1
28637,0,0,1,1,1,1
28638,1,1,2,1,1,1
28639,5,1,4,1,1,1
28640,4,0,2,1,1,1
28641,2,1,0,1,1,1
28642,3,1,6,1,1,1
28643,4,1,1,1,1,1
28644,3,1,0,1,1,1
28645,4,0,0,1,1,1
28646,3,1,5,1,1,1
28647,4,1,6,1,1,1
28648,3,0,1,1,1,1
28649,5,0,0,1,1,1
28650,7,0,2,1,1,1
28651,2,1,6,1,1,1
28652,3,1,2,1,0,1
28653,6,0,0,1,1,1
28654,1,0,2,1,1,1
28655,5,0,3,1,0,1
28656,5,1,3,1,1,1
28657,2,1,2,1,0,1
28658,2,1,2,1,1,1
28659,1,1,6,1,1,1
28660,4,1,4,1,0,1
28661,3,0,6,1,1,1
28662,5,1,5,1,0,1
28663,4,1,3,1,1,1
28664,5,0,3,1,1,1
28665,5,1,3,1,1,1
28666,3,1,5,1,0,1
28667,4,1,3,1,1,1
28668,0,1,1,1,1,1
28669,1,1,5,1,1,1
28670,3,0,0,1,0,1
28671,4,1,2,1,1,1
28672,3,1,6,1,1,1
28673,2,1,5,1,1,1
28674,2,1,2,1,1,0
28675,4,1,5,1,0,1
28676,3,0,5,1,1,1
28677,5,0,4,1,1,1
28678,3,1,3,1,1,1
28679,3,1,6,1,1,1
28680,6,0,6,1,1,1
28681,1,0,1,1,1,1
28682,3,1,3,1,1,1
28683,3,0,1,1,0,1
28685,4,0,5,1,0,1
28686,0,1,2,1,1,1
28687,3,0,4,1,1,1
28688,0,0,0,1,1,1
28689,5,1,6,1,1,1
28690,2,0,5,1,1,1
28691,1,0,3,1,0,1
28692,0,1,0,1,1,1
28693,3,1,5,1,0,1
28694,1,1,1,1,1,1
28695,3,1,1,1,1,1
28696,3,1,3,1,0,1
28697,4,1,3,1,0,1
28698,1,0,4,1,0,1
28699,3,0,1,0,0,1
28700,2,1,2,1,1,1
28701,1,1,3,1,1,1
28702,5,1,2,1,0,1
28703,5,0,4,1,0,1
28704,4,0,4,1,1,1
28705,2,1,3,1,1,1
28706,0,0,6,1,1,1
28707,5,1,5,1,0,1
28708,0,1,2,1,0,1
28709,5,0,2,1,0,1
28710,3,1,0,1,1,1
28711,2,0,2,1,1,1
28712,4,0,0,1,1,1
28713,7,1,2,1,0,1
28714,1,0,6,1,0,1
28716,1,0,6,1,1,1
28717,4,1,3,1,1,1
28718,3,1,6,1,1,1
28719,4,0,1,1,1,1
28720,2,0,6,1,1,1
28722,3,0,0,1,1,1
28724,1,1,2,1,1,1
28725,1,1,5,1,1,1
28726,6,1,1,1,1,1
28727,1,0,0,1,1,1
28728,3,1,0,1,1,1
28729,2,1,1,1,0,1
28730,1,0,2,1,1,1
28731,4,0,6,1,1,1
28732,3,0,0,1,1,1
28734,3,1,4,1,1,1
28735,3,0,0,1,1,1
28736,8,0,6,1,1,1
28737,3,1,0,1,1,1
28738,3,0,5,1,1,1
28739,2,1,0,1,1,1
28740,4,1,5,1,1,1
28741,3,1,5,1,1,1
28742,3,1,6,1,1,1
28743,2,0,4,1,1,1
28744,6,0,4,1,1,1
28745,4,0,3,1,1,1
28746,3,1,0,1,1,1
28747,3,1,6,1,1,1
28748,3,0,4,1,0,1
28750,3,1,2,1,0,1
28751,4,0,1,0,0,1
28752,3,1,1,1,1,1
28753,5,0,3,1,1,1
28754,1,0,1,1,1,1
28755,3,1,0,1,1,1
28756,4,0,5,1,0,1
28757,6,0,0,1,1,1
28759,5,0,3,1,1,1
28760,3,1,6,1,1,1
28761,4,0,3,1,1,1
28762,6,1,1,1,1,1
28763,3,0,0,1,1,1
28764,2,0,2,1,1,1
28765,1,0,1,1,1,1
28766,1,0,2,1,1,1
28767,2,1,4,1,1,1
28768,3,1,1,1,1,1
28769,3,1,0,1,1,1
28770,3,0,1,1,1,1
28771,1,0,2,1,1,1
28772,2,1,2,1,0,1
28773,5,0,5,1,1,1
28774,4,0,4,1,1,1
28775,2,1,5,1,1,1
28776,4,1,1,1,1,1
28777,6,1,5,1,1,1
28778,1,1,0,1,1,1
28779,4,1,3,1,1,1
28780,4,1,3,1,1,1
28781,2,1,1,1,1,1
28782,5,1,2,1,1,1
28783,3,0,6,1,0,1
28784,4,0,6,1,1,1
28785,8,0,1,1,1,1
28786,1,0,0,1,1,1
28788,2,1,6,1,1,1
28789,2,0,5,1,1,1
28792,3,1,0,1,1,1
28793,4,1,3,1,1,1
28794,3,0,1,1,0,1
28795,3,1,6,1,1,1
28796,5,0,0,1,1,1
28797,0,0,0,1,0,1
28799,6,1,2,1,1,1
28800,4,1,2,1,1,1
28801,1,1,1,1,1,1
28802,7,0,4,1,1,1
28803,3,1,1,1,0,1
28804,8,0,1,1,0,1
28805,3,0,3,1,0,1
28806,3,1,2,1,1,1
28807,0,1,0,1,1,1
28808,5,1,1,1,1,1
28809,5,0,6,1,0,1
28810,2,0,6,1,1,1
28811,1,0,2,1,0,1
28813,3,0,6,1,1,1
28815,3,0,5,1,1,1
28816,3,0,0,1,1,1
28817,3,1,2,1,1,1
28818,4,1,2,0,0,1
28819,3,1,5,1,1,1
28820,3,1,2,1,1,1
28821,6,1,0,1,0,1
28822,2,1,5,1,1,1
28823,5,0,4,1,1,1
28825,4,1,5,1,1,1
28826,2,0,1,1,1,1
28827,5,1,6,1,1,1
28829,6,0,3,1,1,1
28830,6,0,4,1,1,1
28831,5,1,1,1,0,0
28832,3,1,0,1,1,1
28833,4,0,5,1,1,1
28834,2,0,1,0,0,1
28835,4,0,3,1,1,1
28836,3,0,3,1,1,1
28837,4,1,4,1,0,1
28838,2,1,2,1,1,1
28839,6,1,1,1,0,1
28840,3,1,3,1,1,1
28841,7,1,3,1,1,1
28842,4,0,1,1,1,1
28843,1,0,4,1,0,1
28844,2,0,5,1,1,1
28845,4,0,5,1,1,1
28846,4,0,1,1,1,1
28847,3,0,4,0,0,1
28848,3,0,5,1,1,1
28849,1,0,3,1,1,1
28850,4,0,3,1,0,1
28851,3,1,2,1,1,1
28853,1,1,6,1,0,1
28854,2,1,2,1,1,1
28855,7,0,3,1,1,1
28856,3,1,1,1,1,1
28857,2,0,4,1,1,1
28858,2,1,1,1,0,1
28859,3,0,4,1,1,1
28861,1,0,1,1,1,1
28862,4,0,4,1,1,1
28863,4,1,3,1,1,1
28864,4,0,5,1,1,1
28865,3,0,6,1,1,1
28866,5,1,1,1,1,1
28867,3,0,2,1,1,1
28868,1,1,5,1,1,1
28869,4,0,5,1,1,1
28870,1,0,5,1,1,1
28871,3,0,5,1,1,0
28872,1,0,1,1,0,1
28873,4,1,3,1,1,1
28874,4,0,6,1,1,1
28875,5,0,5,1,0,1
28876,3,0,5,1,1,1
28877,5,0,5,1,1,1
28878,3,1,1,0,0,1
28879,5,0,0,1,1,1
28881,3,1,3,1,1,1
28882,5,0,1,1,0,1
28883,4,1,1,1,1,1
28884,5,0,2,1,1,1
28885,5,1,1,1,1,1
28886,4,1,1,1,0,1
28887,2,1,6,1,1,1
28888,5,0,6,1,1,1
28889,8,0,5,1,1,1
28890,3,0,3,1,1,1
28891,3,0,1,1,1,1
28892,3,1,3,1,1,1
28893,5,0,3,1,1,1
28894,2,1,1,1,0,1
28895,2,1,1,1,0,1
28896,1,0,1,1,1,1
28897,3,1,0,1,0,1
28898,3,1,0,1,0,1
28899,4,1,3,1,0,1
28900,5,0,3,1,0,1
28901,2,1,2,1,1,1
28902,1,1,1,1,1,1
28903,3,0,5,1,1,1
28904,2,0,2,1,0,1
28905,4,1,5,1,1,1
28906,4,1,0,1,1,1
28908,0,0,3,1,0,1
28909,1,0,4,1,1,1
28910,3,1,1,1,0,1
28911,2,0,2,1,1,1
28913,3,1,3,1,1,1
28914,2,1,0,1,1,1
28915,1,0,3,1,1,1
28916,3,0,6,1,1,1
28917,0,1,3,1,1,1
28918,3,0,3,1,1,1
28919,1,1,0,1,1,1
28920,6,0,0,1,1,1
28921,1,0,1,1,1,1
28922,6,0,3,1,1,1
28923,3,0,0,1,0,0
28924,1,0,1,1,1,1
28925,4,0,3,1,1,1
28926,4,1,2,1,0,1
28927,1,1,5,1,1,1
28928,3,0,3,1,1,1
28929,7,1,3,1,1,1
28930,2,1,2,1,0,1
28931,3,0,1,1,0,1
28933,5,0,6,1,1,1
28934,0,0,3,1,1,1
28935,2,0,6,1,1,1
28936,3,1,0,1,1,1
28937,0,0,0,1,1,1
28938,1,0,6,1,1,1
28939,6,1,1,1,1,1
28940,5,1,2,1,1,1
28941,3,0,3,1,0,1
28942,3,0,1,1,1,1
28943,1,1,1,1,1,1
28944,2,0,6,1,1,1
28946,0,0,0,1,1,1
28947,1,1,0,1,1,1
28948,1,1,2,1,1,1
28949,1,0,0,1,1,1
28950,4,1,5,1,0,1
28951,1,1,3,1,1,1
28952,3,0,6,1,0,1
28953,3,0,5,1,1,1
28954,3,1,2,1,1,1
28955,3,1,5,1,1,1
28956,4,0,5,1,1,1
28957,3,1,3,1,1,1
28958,3,1,6,1,1,1
28959,5,0,3,1,1,1
28960,2,1,6,1,1,1
28961,1,1,5,1,1,1
28964,1,0,0,1,1,1
28965,2,1,3,1,1,1
28966,3,0,6,1,0,1
28967,4,1,1,1,1,1
28968,2,0,0,1,1,1
28969,3,0,4,1,1,1
28970,2,1,1,1,1,1
28971,5,1,1,1,1,1
28972,3,1,0,1,0,1
28973,3,0,0,1,1,1
28974,5,1,2,1,1,1
28975,4,0,3,1,0,1
28977,7,1,2,1,1,1
28978,1,1,2,1,1,1
28979,3,1,0,1,1,1
28980,4,0,6,1,0,1
28981,4,1,4,1,1,1
28982,3,1,3,1,1,1
28983,3,1,0,1,0,1
28984,1,0,2,1,0,0
28985,3,1,5,1,1,1
28986,2,0,2,0,0,1
28987,2,0,1,1,0,1
28988,5,0,1,1,0,1
28989,1,0,2,1,1,1
28990,5,1,6,1,1,1
28991,2,1,2,0,0,1
28992,3,0,5,1,0,1
28993,3,1,3,1,1,1
28994,3,0,6,1,1,1
28995,8,0,3,1,1,1
28996,5,1,6,1,1,1
28997,5,0,4,1,0,1
28998,5,0,4,1,1,1
28999,3,0,5,1,0,1
29000,3,0,3,1,1,1
29001,4,1,3,1,1,1
29002,3,1,1,1,1,1
29003,7,0,4,1,1,1
29004,5,1,5,1,0,1
29005,5,0,4,1,1,1
29006,4,1,3,1,1,1
29007,0,0,1,1,1,1
29008,4,1,3,1,1,1
29009,2,1,1,1,1,1
29010,1,0,1,1,0,1
29011,4,0,1,1,1,1
29012,4,0,0,1,1,1
29013,4,1,1,1,1,1
29015,3,1,3,1,0,1
29016,2,1,6,1,0,1
29017,4,0,0,1,1,1
29018,2,1,6,1,1,1
29019,3,1,5,1,1,1
29020,6,0,5,1,1,1
29021,2,0,4,1,1,1
29022,5,1,3,1,1,1
29023,3,0,1,1,1,1
29024,1,1,1,1,1,1
29025,1,1,1,1,1,1
29026,1,0,6,1,1,1
29027,4,1,3,1,1,1
29028,1,1,0,1,1,1
29030,3,1,3,1,1,1
29031,4,1,0,1,0,1
29032,3,1,5,1,1,1
29033,5,0,0,1,0,1
29034,3,1,4,1,1,1
29035,3,0,3,1,0,1
29036,2,1,0,1,1,1
29037,3,0,1,1,0,1
29038,3,1,1,1,1,1
29039,6,1,1,1,1,1
29040,3,1,2,1,0,1
29041,2,0,3,1,0,1
29042,1,0,1,1,1,1
29043,4,0,1,1,1,1
29044,3,1,5,1,1,1
29046,3,1,3,1,0,1
29047,2,1,1,1,1,1
29048,3,0,2,1,0,1
29049,2,1,0,1,1,1
29050,4,1,1,1,0,1
29051,6,1,1,1,1,1
29052,4,0,2,1,0,1
29053,4,1,0,1,1,1
29054,3,1,0,1,1,1
29055,7,1,3,1,1,1
29056,3,0,6,1,1,1
29057,1,0,6,1,1,1
29058,1,1,6,1,0,1
29059,3,0,0,1,0,1
29061,4,0,4,1,0,1
29062,2,0,6,1,1,1
29063,7,0,3,0,0,1
29064,3,1,3,1,1,1
29065,5,1,1,1,1,1
29066,3,0,3,1,1,1
29067,7,0,4,1,0,1
29069,5,0,3,1,0,1
29071,2,1,1,1,0,1
29072,6,0,3,1,1,1
29073,4,0,5,1,0,1
29074,2,0,4,1,1,1
29075,3,1,5,1,0,1
29076,4,0,5,1,1,1
29077,2,0,5,1,1,1
29078,6,0,0,1,1,1
29079,3,1,4,1,1,1
29080,3,1,0,1,1,1
29081,4,0,3,1,1,1
29082,1,0,5,1,1,1
29083,3,1,6,1,1,1
29084,4,0,5,1,1,1
29085,3,0,3,1,1,1
29086,4,1,4,1,0,1
29087,4,0,1,0,0,1
29088,3,0,6,1,0,1
29089,1,0,4,1,1,1
29090,1,0,2,1,1,1
29091,4,0,4,1,1,1
29093,5,1,6,1,0,1
29094,7,1,2,1,1,1
29095,7,1,5,1,1,1
29096,3,1,6,1,1,1
29097,5,0,4,1,1,1
29098,5,0,3,1,0,1
29099,5,0,5,1,1,1
29100,6,1,4,1,0,1
29101,1,0,2,1,1,1
29103,7,0,5,1,1,1
29104,4,0,4,1,1,1
29105,3,1,3,1,1,1
29106,3,0,3,1,1,1
29107,5,0,4,1,1,1
29108,3,1,2,1,1,1
29109,7,0,0,1,1,1
29110,1,0,1,1,1,1
29112,5,0,4,1,1,1
29113,2,0,0,1,1,1
29114,6,1,6,1,1,1
29115,2,1,2,1,1,1
29116,3,0,4,1,1,1
29117,3,1,0,1,1,1
29118,2,1,0,1,1,1
29119,4,1,3,1,1,1
29121,3,1,0,1,1,1
29122,3,1,1,1,1,1
29123,3,1,6,1,1,1
29124,3,0,1,1,1,1
29125,7,1,1,1,1,1
29126,3,1,5,1,1,1
29127,1,1,3,1,0,1
29128,4,0,3,1,1,1
29129,2,1,6,1,1,1
29130,3,0,6,1,1,1
29131,3,0,0,1,1,1
29132,3,1,1,1,1,1
29133,4,1,3,1,1,1
29134,1,1,5,1,0,1
29135,4,1,6,1,1,1
29136,2,0,4,1,1,1
29137,5,0,4,1,0,1
29138,6,1,5,1,1,1
29139,2,0,6,1,1,1
29140,1,0,0,1,1,1
29141,5,0,6,1,1,1
29142,2,1,5,1,1,1
29143,7,1,3,1,1,1
29144,4,0,4,1,1,1
29145,5,0,3,1,1,1
29146,4,1,4,1,0,1
29147,3,0,4,1,0,1
29148,4,0,3,1,1,1
29149,6,0,3,1,0,1
29150,5,0,3,1,1,1
29151,1,1,6,1,1,1
29152,1,1,1,1,1,1
29153,2,0,3,1,1,1
29154,6,0,3,1,1,1
29156,6,1,5,1,1,1
29157,0,0,3,1,0,1
29158,2,1,6,1,1,1
29159,4,0,2,1,0,1
29160,4,0,1,1,0,1
29161,6,1,5,1,1,1
29162,1,0,2,1,0,0
29163,4,1,3,1,1,1
29164,4,1,5,1,1,1
29165,5,1,5,1,0,1
29166,3,1,4,1,1,1
29167,5,1,3,1,1,1
29168,1,1,0,1,1,1
29169,4,1,5,1,1,1
29170,4,0,1,1,1,1
29171,3,1,3,1,1,1
29172,2,0,2,1,1,1
29173,2,1,1,1,1,1
29174,6,0,3,1,1,1
29175,4,1,0,1,1,1
29177,3,0,1,1,1,1
29178,4,1,6,1,1,1
29179,3,0,3,1,1,1
29180,5,1,5,1,1,1
29181,7,0,3,1,0,1
29182,4,1,6,1,0,1
29183,5,0,0,1,1,1
29184,5,1,2,1,0,1
29185,1,1,5,1,1,1
29186,5,1,0,1,1,1
29187,4,0,3,1,0,1
29189,4,0,4,1,1,1
29190,4,0,4,1,1,1
29191,1,0,5,1,1,1
29192,3,0,6,1,1,1
29193,5,0,4,1,1,1
29194,0,1,1,1,1,1
29195,3,1,2,0,0,0
29196,3,1,5,1,1,1
29197,3,0,1,1,1,1
29198,2,1,0,1,1,1
29199,3,1,6,1,1,1
29200,1,0,3,1,0,1
29202,3,1,0,1,1,1
29203,1,0,6,1,1,1
29204,4,0,4,1,1,1
29205,2,0,6,1,1,1
29206,3,0,0,1,1,1
29207,1,1,0,1,1,1
29208,3,0,5,1,1,1
29210,2,0,4,1,0,1
29211,3,0,0,1,1,1
29212,5,0,3,1,1,1
29213,1,1,2,1,1,1
29214,2,1,2,1,1,1
29215,4,0,5,1,1,1
29216,2,0,2,1,1,1
29217,1,0,2,1,1,1
29218,6,0,2,1,1,1
29219,4,0,2,1,0,1
29220,5,1,6,1,1,1
29221,3,1,0,1,1,1
29222,5,1,5,1,1,1
29223,5,0,5,1,1,1
29224,4,0,5,1,1,1
29225,4,1,4,1,1,1
29226,7,1,1,1,0,1
29227,1,1,4,1,1,1
29228,5,1,2,1,1,1
29229,0,0,0,1,0,1
29230,3,1,3,1,1,1
29231,1,0,2,1,1,1
29232,0,1,4,1,1,1
29233,7,0,5,1,1,1
29235,3,0,5,1,0,1
29236,3,0,4,1,1,1
29237,4,0,3,1,1,1
29238,4,1,3,1,1,1
29239,3,1,1,1,1,1
29240,2,1,5,1,0,1
29241,1,1,6,1,0,1
29242,1,0,6,1,1,1
29243,4,0,0,1,1,1
29244,5,0,2,1,0,1
29245,4,0,0,1,1,1
29246,6,1,3,1,1,1
29247,4,1,1,1,1,1
29248,5,0,5,0,0,1
29251,4,0,4,1,0,1
29252,5,1,1,1,0,1
29253,3,1,1,1,1,1
29254,2,1,6,1,0,1
29255,5,0,4,1,1,1
29256,3,0,0,1,1,1
29257,1,0,5,1,1,1
29258,4,0,6,1,0,1
29259,1,1,2,1,1,1
29260,3,1,6,1,0,1
29261,3,0,6,1,1,1
29262,4,1,2,1,1,1
29263,3,1,5,1,1,1
29264,5,0,1,1,1,1
29265,4,1,2,1,1,1
29266,1,1,2,1,1,1
29267,4,1,5,1,0,1
29268,7,0,6,1,1,1
29269,3,1,4,1,1,1
29270,5,0,4,0,0,1
29271,1,1,0,1,0,1
29272,1,0,2,1,1,1
29273,1,1,4,1,0,1
29274,2,0,5,1,1,1
29275,4,0,3,1,1,1
29276,4,0,3,1,0,1
29277,5,1,1,1,1,1
29278,2,0,0,0,1,1
29279,4,0,0,1,1,1
29280,5,0,3,1,1,1
29281,3,1,2,1,1,1
29283,3,1,4,1,0,1
29284,3,0,0,1,1,1
29285,3,0,4,1,1,1
29286,3,0,3,1,0,1
29288,3,0,3,1,1,1
29289,2,1,6,1,1,1
29290,4,1,3,1,1,1
29291,6,0,5,1,1,1
29292,4,0,0,1,1,1
29293,3,0,3,1,1,1
29294,3,1,3,1,1,1
29295,2,0,1,1,1,1
29296,3,0,6,1,0,1
29297,3,0,5,1,1,1
29298,3,0,6,1,1,1
29299,4,0,3,1,1,1
29300,8,1,6,1,1,1
29301,4,0,3,1,1,1
29302,4,0,0,1,1,1
29303,6,0,4,1,1,1
29304,4,0,4,1,1,1
29305,4,0,5,1,1,1
29306,3,0,2,1,1,1
29307,5,0,1,1,0,1
29308,4,0,1,1,1,1
29309,4,1,5,1,1,1
29310,3,1,3,1,1,1
29311,3,0,5,1,1,1
29312,3,0,1,1,1,1
29313,2,1,0,1,1,1
29314,3,0,1,1,1,1
29315,3,1,2,1,1,1
29316,5,1,2,1,1,1
29317,4,0,4,1,1,1
29318,0,0,6,1,1,1
29319,3,1,2,1,1,1
29320,3,1,5,1,1,1
29321,5,0,3,1,1,1
29322,3,0,0,1,1,1
29323,1,0,6,1,1,1
29324,3,0,4,1,1,1
29326,2,1,4,1,1,1
29327,3,1,5,1,1,1
29328,5,1,6,1,1,1
29330,5,0,4,1,1,1
29331,2,0,1,1,0,1
29332,4,0,1,0,0,1
29333,4,0,6,1,0,1
29334,3,1,0,1,1,1
29335,4,0,6,1,0,0
29336,4,0,1,1,1,1
29337,3,0,6,1,0,1
29338,5,0,1,1,0,1
29339,4,1,1,1,1,1
29340,1,1,2,1,1,1
29341,4,1,2,1,0,1
29342,3,1,3,1,1,1
29343,2,0,3,1,1,1
29344,2,1,1,1,1,1
29345,3,1,1,1,1,1
29346,3,1,6,1,1,1
29347,5,0,5,1,1,1
29349,7,0,3,1,1,1
29350,3,1,0,1,0,1
29351,1,0,5,1,0,1
29352,5,0,2,1,0,1
29353,3,0,1,1,1,1
29354,1,0,0,1,1,1
29355,4,0,2,1,1,1
29356,1,0,1,1,1,1
29357,5,0,1,1,1,1
29358,4,0,3,1,1,1
29359,3,0,3,1,1,1
29360,1,1,2,1,0,1
29361,1,1,4,1,1,1
29362,5,0,2,1,0,1
29363,6,0,1,1,1,1
29364,3,0,3,1,1,1
29365,1,0,0,1,1,1
29366,4,0,0,1,1,1
29367,2,1,2,1,1,1
29368,3,1,5,1,1,1
29369,4,1,3,1,0,1
29370,3,0,5,1,1,1
29371,5,0,0,1,1,1
29372,4,1,3,1,1,1
29373,1,0,0,1,0,1
29374,3,1,0,1,1,1
29375,2,1,6,1,1,1
29376,2,1,2,1,1,1
29377,4,1,2,1,1,1
29378,2,1,0,1,1,1
29379,3,1,1,1,1,1
29380,5,1,1,1,1,1
29381,4,1,4,1,1,1
29382,5,0,3,1,1,1
29383,6,1,1,1,1,1
29384,2,0,5,1,0,1
29385,6,0,4,1,1,1
29386,2,1,2,1,1,1
29387,5,1,3,1,1,1
29388,2,0,6,1,1,1
29389,4,0,4,1,1,1
29390,5,0,5,1,1,1
29391,6,0,6,1,1,1
29392,4,1,3,1,1,1
29393,5,0,3,1,1,1
29395,2,1,5,1,1,1
29396,4,1,1,1,1,1
29397,6,0,3,0,0,1
29398,3,1,0,1,1,1
29399,2,1,0,1,1,1
29400,7,0,3,1,0,1
29401,4,0,3,1,0,1
29402,4,0,1,1,0,1
29403,4,1,5,1,1,1
29404,5,0,1,1,1,1
29405,1,0,2,1,0,1
29406,3,1,3,1,0,1
29407,7,0,3,1,0,1
29408,5,1,0,1,0,1
29409,3,1,4,1,1,1
29410,4,0,5,1,1,1
29411,3,0,5,1,0,1
29412,6,1,1,1,1,1
29413,3,1,1,1,1,1
29415,4,0,0,1,1,1
29416,3,1,5,1,0,1
29417,3,0,0,1,1,1
29418,4,0,3,1,1,1
29419,2,0,5,0,0,1
29420,3,1,2,1,1,1
29421,4,0,4,0,0,1
29422,5,1,0,1,1,1
29423,3,1,3,1,1,1
29424,2,1,1,1,1,1
29425,5,0,2,1,0,1
29427,3,0,6,1,1,1
29428,8,0,0,1,1,1
29429,1,1,1,1,1,1
29430,2,0,1,1,1,1
29431,5,0,3,1,0,1
29432,4,1,6,1,0,1
29433,3,0,3,1,1,1
29434,1,1,6,1,1,1
29435,5,0,6,1,0,1
29436,7,0,0,1,1,1
29437,4,0,4,1,0,1
29438,3,0,4,1,0,1
29439,2,1,0,1,1,1
29440,3,1,0,1,0,1
29441,0,1,1,1,1,1
29442,5,0,6,1,1,1
29443,4,1,6,1,0,1
29444,5,1,4,1,1,1
29445,5,0,1,1,0,1
29446,2,0,1,1,1,1
29447,4,1,5,0,0,1
29448,1,0,2,1,0,1
29449,4,0,6,1,1,1
29450,4,0,6,1,1,1
29451,3,0,2,1,1,1
29452,3,0,0,1,1,1
29453,5,0,3,1,1,1
29454,5,0,4,1,1,1
29455,3,1,0,1,1,1
29456,3,1,0,1,1,1
29457,4,1,2,1,1,1
29458,7,1,0,0,0,0
29459,4,0,2,1,1,1
29460,5,0,6,1,1,1
